Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRZ11,OUT046,1987.666241
FDK41,OUT049,1459.105454
FDE56,OUT049,1156.691247
FDH34,OUT013,2985.009131
DRI49,OUT013,1294.77826
DRI59,OUT046,3563.401703
DRC36,OUT049,2880.167419
FDS15,OUT019,160.0935987
FDI07,OUT018,2882.197205
FDZ15,OUT018,1586.639992
NCX41,OUT027,4798.150377
NCO29,OUT019,745.6855234
FDF57,OUT013,2783.201334
FDI33,OUT035,1517.59247
DRJ47,OUT049,2833.935275
FDB34,OUT046,1398.179774
FDY22,OUT027,3749.138645
DRL11,OUT017,2670.320882
FDY46,OUT035,3036.884041
FDG17,OUT013,3898.808407
FDE52,OUT018,1148.985245
DRP47,OUT027,5407.577065
FDO01,OUT010,186.8170714
FDL09,OUT046,2713.843424
FDR57,OUT013,2588.54167
DRD37,OUT035,827.2808662
FDQ36,OUT027,2135.581883
FDL33,OUT049,3202.772689
FDL48,OUT045,852.2552395
FDL28,OUT049,3767.235287
NCN29,OUT046,786.0721773
FDO13,OUT035,2699.163763
FDB38,OUT045,2636.966896
FDI36,OUT035,3206.532921
FDI58,OUT035,1562.135106
FDH22,OUT018,1764.874132
FDQ27,OUT013,1773.882155
FDT33,OUT046,2684.977267
FDC56,OUT045,1918.965429
FDF14,OUT046,2506.2404
FDQ39,OUT017,3190.089656
NCM43,OUT017,2750.961457
FDS46,OUT035,2008.847625
FDI22,OUT049,3367.83255
NCE43,OUT045,2652.448415
FDZ36,OUT010,1081.203794
FDR13,OUT019,40.55440185
FDP46,OUT018,1157.417064
FDW56,OUT019,1168.874685
FDB40,OUT017,2466.863242
FDM28,OUT018,2540.638777
FDV49,OUT013,4246.352222
NCS53,OUT018,2205.966781
FDO03,OUT049,3767.744043
FDT15,OUT035,3013.091941
FDD33,OUT049,3766.459822
FDX13,OUT017,4134.811295
FDH60,OUT013,3195.907484
DRH51,OUT046,1386.415404
NCL07,OUT049,785.5493976
FDW51,OUT045,3413.840725
FDF21,OUT019,1155.031563
FDH26,OUT019,416.7818264
FDJ03,OUT049,926.0870949
FDU35,OUT017,1730.748336
DRL01,OUT018,3400.230521
FDE59,OUT045,640.4527437
FDI60,OUT035,1152.167384
DRH39,OUT035,1295.795076
FDK36,OUT049,937.0295562
FDN52,OUT045,1372.129145
FDU12,OUT017,4335.96926
NCT05,OUT027,5491.302396
FDS37,OUT027,3366.564349
FDK24,OUT017,916.4458041
DRF36,OUT013,3052.81242
FDN46,OUT010,281.3382406
NCN06,OUT045,2525.220085
FDD59,OUT035,1428.778143
FDM14,OUT045,1787.096301
FDO10,OUT018,686.0317844
FDU35,OUT013,1622.72515
NCA30,OUT018,2664.630945
NCO41,OUT049,1669.91098
FDI24,OUT046,2794.057824
FDZ16,OUT046,3050.481981
FDV47,OUT046,1351.951137
FDV16,OUT045,596.8231546
FDZ22,OUT035,1377.410937
FDO20,OUT010,2133.323646
FDW38,OUT013,947.2873485
FDW52,OUT045,2618.622471
FDT43,OUT019,1001.603192
NCS29,OUT045,4157.421836
NCC31,OUT017,2581.644919
FDA21,OUT017,3094.461669
FDQ55,OUT046,1948.805604
NCE54,OUT049,1302.959848
FDD45,OUT017,1690.605558
NCP17,OUT017,1187.731431
FDR47,OUT035,3113.204071
DRM35,OUT013,2849.63049
FDR47,OUT019,1177.182307
FDX19,OUT010,1796.763318
FDV22,OUT027,3983.762879
FDQ46,OUT027,3220.358465
DRO47,OUT045,1782.716405
FDB44,OUT010,1468.951691
FDN02,OUT010,1354.4843
FDW10,OUT045,2746.355072
FDJ41,OUT019,2232.432437
FDM50,OUT046,1041.119667
FDW10,OUT035,2847.471392
FDY48,OUT049,1754.414937
NCE30,OUT027,4778.57278
FDO04,OUT045,906.7537803
FDQ26,OUT010,970.4516042
NCX29,OUT018,2040.906876
FDE39,OUT046,1849.65771
NCR54,OUT027,4497.270636
NCP55,OUT027,2382.143572
FDX22,OUT017,3533.707028
FDI05,OUT035,1261.669886
FDC51,OUT027,3440.798156
FDC10,OUT013,1975.553478
FDJ46,OUT045,2747.440402
FDV10,OUT010,1141.029242
FDX12,OUT027,5334.324634
FDL43,OUT019,618.1130876
DRB13,OUT046,3032.891337
FDF59,OUT027,3522.405456
FDT35,OUT049,2808.869784
NCJ19,OUT035,978.6496985
FDT35,OUT018,2464.489275
FDI48,OUT046,874.6214351
DRC24,OUT019,515.2814716
NCZ05,OUT017,1795.241879
FDJ57,OUT049,3280.366483
FDX11,OUT017,3073.400727
FDE09,OUT035,1873.055369
NCK06,OUT049,2005.576417
DRE37,OUT017,3124.776845
FDV56,OUT046,1789.748404
FDY43,OUT017,2825.087314
FDV35,OUT013,2469.304142
FDF05,OUT019,2217.364277
FDA36,OUT035,2980.468773
FDS13,OUT027,5618.035553
FDU47,OUT013,2336.06751
FDI36,OUT010,1230.615752
FDH48,OUT046,1404.123172
FDZ14,OUT013,1978.872848
FDS46,OUT013,2006.386938
FDE21,OUT017,2073.367204
FDA26,OUT049,3580.516829
FDV12,OUT046,1654.150751
FDL46,OUT019,46.42797887
FDN57,OUT013,2304.575998
NCJ18,OUT017,1971.367479
FDO36,OUT045,2835.852989
FDX55,OUT018,3171.310738
FDT25,OUT019,106.5479654
FDD16,OUT049,1293.065444
NCX18,OUT013,3116.460351
NCG55,OUT018,1530.625642
NCV18,OUT049,1406.196045
NCS18,OUT035,1750.572933
FDC37,OUT045,1717.435986
FDE47,OUT046,2017.281334
DRG49,OUT019,1952.942089
FDC39,OUT049,3327.255615
FDH24,OUT019,649.2930137
FDV39,OUT027,4609.235043
NCL17,OUT045,2264.295046
NCY53,OUT035,1859.112894
FDH52,OUT013,1096.029046
NCD19,OUT018,592.0759453
FDI44,OUT046,1265.891764
DRD49,OUT027,5164.114151
FDN08,OUT035,2028.632122
FDO20,OUT027,5500.002724
FDY02,OUT046,4122.778774
FDX23,OUT045,1510.055955
FDX01,OUT017,2041.405303
FDH20,OUT027,3091.667433
NCX41,OUT017,3494.144397
FDD21,OUT027,3379.80871
DRH11,OUT019,1002.477972
DRE60,OUT018,3245.367292
FDB10,OUT013,3773.934221
FDH38,OUT013,1964.125863
NCL07,OUT018,366.4925212
FDD48,OUT046,1833.956252
NCT54,OUT027,2911.332445
FDF32,OUT027,4629.446224
DRH51,OUT045,1402.694682
DRG03,OUT035,2524.350956
NCY42,OUT019,361.6024366
FDH32,OUT017,1704.728844
NCJ06,OUT027,3354.751116
FDH47,OUT027,3065.492162
FDZ08,OUT018,1116.996014
FDK16,OUT017,1651.311559
DRG01,OUT018,937.5514456
NCM53,OUT027,3136.347049
NCB07,OUT035,3130.824585
NCZ06,OUT035,4003.316008
FDU48,OUT049,2187.311652
NCB55,OUT027,2370.281719
FDP15,OUT013,4107.915972
FDF17,OUT046,3091.375258
NCN06,OUT049,2675.651342
DRM48,OUT018,335.2876042
FDH10,OUT046,3032.577581
FDC60,OUT018,1186.507838
FDE35,OUT018,753.4435998
DRI23,OUT013,2597.013555
NCR38,OUT013,3986.911403
FDP04,OUT035,1060.437262
NCW17,OUT045,2070.555679
FDX34,OUT017,2093.772613
NCK53,OUT045,1568.23098
NCO54,OUT010,1016.658016
NCH55,OUT046,2005.398634
FDT44,OUT027,3352.283171
DRG49,OUT046,3815.03382
FDX46,OUT010,930.7579544
DRG36,OUT049,2777.013795
FDU37,OUT049,1476.26587
FDK10,OUT049,3023.450999
DRF37,OUT027,5547.501815
FDC44,OUT035,1864.801337
FDP15,OUT046,4062.122556
FDZ27,OUT027,2237.799797
FDY22,OUT019,382.2691767
DRG51,OUT035,2699.51537
FDN58,OUT045,3714.822063
FDW01,OUT049,2579.298028
FDX24,OUT018,1249.679438
FDO51,OUT017,912.9320032
FDJ52,OUT027,4005.814188
NCY06,OUT010,116.7581667
FDE20,OUT018,2483.802469
FDT23,OUT010,627.895455
FDQ51,OUT046,873.8701397
FDE35,OUT046,1064.017524
FDB46,OUT013,3422.639358
NCG19,OUT035,3677.891371
NCL06,OUT018,3795.974467
FDT36,OUT019,1301.587553
FDC56,OUT049,2063.165825
FDJ26,OUT049,3560.817231
FDZ59,OUT017,2857.30826
FDV11,OUT027,4296.516315
FDR13,OUT010,17.05640021
FDI15,OUT018,3818.47699
FDF47,OUT018,3275.48256
NCB54,OUT019,165.2642808
NCK19,OUT027,4478.377994
FDX16,OUT017,2525.479441
FDL50,OUT045,2081.434164
NCE31,OUT035,592.6762034
DRJ01,OUT049,2636.704129
FDE22,OUT013,2584.996327
FDY20,OUT019,394.4986249
NCO14,OUT045,710.021379
NCR50,OUT017,2528.034944
DRM47,OUT017,3182.646953
FDO27,OUT010,361.2644455
FDJ20,OUT027,3514.396113
NCX17,OUT013,3719.012722
FDG59,OUT049,755.2702925
FDD52,OUT045,1698.205098
FDO48,OUT017,3705.110875
FDC59,OUT019,784.5735585
FDS15,OUT018,1503.419024
FDB47,OUT035,3375.758436
FDV14,OUT019,530.9168721
FDB27,OUT013,3085.181998
FDA35,OUT035,2081.987243
FDN51,OUT018,3901.829764
FDO39,OUT019,1002.452091
FDB28,OUT049,3179.914654
DRJ25,OUT046,782.4854205
FDH46,OUT027,3108.753024
FDI10,OUT045,2760.063889
FDU21,OUT018,318.3001796
FDD09,OUT049,2999.155374
FDD10,OUT046,2881.805516
FDN31,OUT010,1146.686562
FDA46,OUT018,2816.025115
FDM56,OUT046,1765.375845
FDF11,OUT010,1954.317479
FDS32,OUT018,2037.589684
NCM06,OUT013,2429.847348
FDZ26,OUT045,3748.775104
FDO01,OUT013,2168.098465
FDJ46,OUT049,2868.135948
FDG26,OUT019,2205.243013
FDZ38,OUT035,2776.297783
NCO55,OUT013,1700.647989
FDT60,OUT035,2034.335473
FDW37,OUT049,1591.343382
NCK42,OUT018,3098.570008
FDA45,OUT046,2754.963373
FDW55,OUT018,3755.553106
FDY44,OUT017,3331.594739
FDQ31,OUT017,1613.795507
FDM09,OUT049,2847.321434
FDH12,OUT018,1415.288545
NCQ43,OUT035,1794.189731
FDT33,OUT035,2744.746757
NCT41,OUT018,2110.693522
DRJ25,OUT010,1137.432822
NCQ41,OUT046,3117.897739
NCN17,OUT049,1717.168706
DRO35,OUT027,3346.775409
FDU27,OUT018,572.7771095
FDY43,OUT027,4170.484186
FDG46,OUT035,1949.12771
DRL49,OUT018,1996.86494
NCB55,OUT049,997.3966982
FDK28,OUT049,4171.116635
FDO49,OUT045,859.2054504
FDT03,OUT013,2935.231343
FDW33,OUT027,3119.724493
FDR02,OUT035,1780.530346
FDF50,OUT013,3195.240776
FDA40,OUT018,1165.40075
NCT53,OUT018,2342.785253
FDY60,OUT035,2367.599149
FDP44,OUT027,3174.541398
NCQ50,OUT045,3340.29623
NCC30,OUT017,2939.154932
FDQ60,OUT018,1692.868545
FDG41,OUT046,1770.227395
FDQ03,OUT046,3788.499241
FDM03,OUT045,1694.878828
FDZ51,OUT018,1277.7997
DRF51,OUT035,682.1578375
FDF39,OUT017,4272.220132
FDW52,OUT035,2668.317083
FDY22,OUT049,2447.799982
FDG14,OUT013,2499.156033
FDA57,OUT017,810.0471921
FDL45,OUT019,126.9458338
FDX28,OUT046,1538.104355
NCQ54,OUT013,2704.730365
FDH40,OUT045,1306.453108
FDU52,OUT035,2532.347075
FDT60,OUT010,59.56977971
FDK08,OUT045,1659.974581
FDN04,OUT049,2974.438066
FDE50,OUT013,3083.206234
FDI16,OUT049,951.4300354
FDM50,OUT049,1162.661208
NCV30,OUT049,1082.974303
FDT44,OUT013,1914.509308
FDY60,OUT013,2402.521308
FDT56,OUT017,1174.975392
FDV58,OUT018,2788.706159
FDU04,OUT013,1995.436552
NCN05,OUT027,4385.6066
FDI53,OUT018,2296.655106
FDD34,OUT046,2616.162164
FDW47,OUT027,3445.342258
FDT51,OUT027,3296.612739
FDO27,OUT013,1607.764624
NCQ18,OUT018,1304.816122
NCW05,OUT013,1756.384927
FDI15,OUT010,2187.170751
NCH43,OUT010,1478.540421
FDT40,OUT049,2083.201312
NCG19,OUT017,3758.445889
NCM30,OUT035,697.8880753
FDB38,OUT017,2733.096276
FDB22,OUT046,2435.815569
FDC58,OUT046,735.6549478
NCI29,OUT013,2277.164397
FDA23,OUT010,295.4974859
DRG48,OUT013,2317.344774
FDV21,OUT013,2005.78294
NCG18,OUT019,291.210642
FDG40,OUT045,557.8347108
FDU24,OUT018,1279.216055
FDA22,OUT049,2764.541057
FDY35,OUT046,832.9648219
FDJ15,OUT045,2886.720092
NCW18,OUT018,3426.731134
FDK56,OUT018,2739.562909
FDF44,OUT046,2192.764422
FDP51,OUT049,2058.575535
FDU22,OUT027,3309.247286
FDM28,OUT017,2951.115992
NCL42,OUT046,3824.07795
FDJ15,OUT019,1043.578695
FDI32,OUT018,1572.137102
DRL11,OUT046,2540.771594
DRO59,OUT018,957.2198151
FDA07,OUT019,161.9055516
NCO53,OUT013,2889.080205
FDO21,OUT045,3589.917899
FDW39,OUT045,2860.524049
NCV17,OUT013,2122.172446
FDE22,OUT046,2519.901508
NCB06,OUT018,2231.474626
DRF48,OUT017,3068.038114
FDB05,OUT013,3925.893696
FDP28,OUT027,5559.268924
FDP23,OUT046,3491.65069
NCS41,OUT018,2614.888713
FDS40,OUT018,359.922494
FDA16,OUT017,3601.17119
FDN20,OUT035,2733.886619
FDF04,OUT027,5517.308487
DRG36,OUT018,2396.318449
FDW16,OUT018,1249.103812
FDU09,OUT017,1076.392016
FDW01,OUT046,2482.676941
FDB15,OUT045,4106.815384
NCJ17,OUT049,1469.622841
NCT18,OUT018,2593.70781
FDG16,OUT018,3084.806897
FDP27,OUT017,3175.067093
FDQ44,OUT027,3429.724667
FDL50,OUT027,3534.556083
FDW57,OUT027,4308.538138
FDS34,OUT013,1897.337881
NCV30,OUT035,1018.085323
FDD26,OUT018,2734.030995
FDA03,OUT045,2327.559099
FDS27,OUT018,2881.277359
FDM12,OUT013,3051.977652
NCV42,OUT027,3191.034692
NCS41,OUT046,2917.580881
FDN56,OUT018,2065.478801
DRK59,OUT046,3689.29755
NCG18,OUT046,1633.577283
NCN26,OUT017,1992.300945
FDI60,OUT027,2532.85962
NCI43,OUT049,897.0564871
NCL17,OUT049,2374.219504
FDQ19,OUT019,2040.287823
FDY43,OUT049,2775.075061
FDR36,OUT049,856.1269683
FDJ58,OUT049,2861.01489
DRY23,OUT045,732.9063299
FDK26,OUT027,4493.938832
DRH03,OUT045,1519.836282
FDC10,OUT010,31.68140569
FDD23,OUT013,3058.424241
FDP32,OUT045,2045.747761
FDO31,OUT035,1438.582089
FDQ57,OUT013,2330.348987
FDX32,OUT027,3807.941147
FDC39,OUT027,4672.428183
FDU55,OUT046,4161.780761
FDL45,OUT013,2005.095675
DRK37,OUT049,3077.137065
FDK22,OUT013,3442.361344
DRG37,OUT027,3905.785641
FDK22,OUT017,3537.99867
DRH36,OUT018,892.7037415
DRC36,OUT018,2499.500085
DRE03,OUT027,2229.859341
FDF34,OUT046,3168.304841
FDZ22,OUT046,1331.660655
FDC44,OUT010,80.78195843
FDN31,OUT027,4463.433319
FDO03,OUT017,3822.485206
FDA01,OUT049,1151.137141
NCH42,OUT049,3724.865991
FDF46,OUT018,1573.279946
DRL35,OUT046,736.2816512
FDW46,OUT049,1171.681251
FDB58,OUT046,2301.821547
FDD47,OUT018,2464.454681
NCO17,OUT045,1882.634067
FDJ26,OUT017,3607.410619
FDU37,OUT045,1347.644671
